@runq_delay_us: 
[1]                   57 |@@@                                                 |
[4, 8)                 6 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                1 |@@@@@@@@                                            |
[16, 32)               1 |@@@@@@@@                                            |
[32, 64)               0 |                                                    |
[64, 128)              0 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             1 |@@@@@@@@                                            |
[512, 1K)              0 |                                                    |
[1K, 2K)               0 |                                                    |
[2K, 4K)               1 |@@@@@@@@                                            |

@per_proc[systemd]: 
[4, 8)                 4 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                2 |@@@@@@@@@@@@@@@@@@@@@@@@@@                          |
[16, 32)               0 |                                                    |
[32, 64)               0 |                                                    |
[64, 128)              1 |@@@@@@@@@@@@@                                       |
[128, 256)             1 |@@@@@@@@@@@@@                                       |
[256, 512)             1 |@@@@@@@@@@@@@                                       |
[512, 1K)              1 |@@@@@@@@@@@@@                                       |
[1K, 2K)               1 |@@@@@@@@@@@@@                                       |

@per_proc[systemd-logind]: 
[2, 4)                 5 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                    |
[4, 8)                 8 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|

@per_proc[gsd-power]: 
[4, 8)                 8 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                3 |@@@@@@@@@@@@@@@@@@@                                 |
[16, 32)               0 |                                                    |
[32, 64)               1 |@@@@@@                                              |
[64, 128)              0 |                                                    |
[128, 256)             1 |@@@@@@                                              |
[256, 512)             1 |@@@@@@                                              |

@per_proc[wireplumber]: 
[4, 8)                 1 |@@@@@@@@@@@@@@@@@                                   |
[8, 16)                1 |@@@@@@@@@@@@@@@@@                                   |
[16, 32)               3 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[32, 64)               2 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                  |
[64, 128)              0 |                                                    |
[128, 256)             3 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[256, 512)             3 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[512, 1K)              1 |@@@@@@@@@@@@@@@@@                                   |

@per_proc[khugepaged]: 
[1]                    1 |@@@@@@@@                                            |
[2, 4)                 6 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                 4 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                  |
[8, 16)                1 |@@@@@@@@                                            |
[16, 32)               3 |@@@@@@@@@@@@@@@@@@@@@@@@@@                          |

@per_proc[gsd-media-keys]: 
[1]                    1 |@@@@@@@@                                            |
[2, 4)                 1 |@@@@@@@@                                            |
[4, 8)                 2 |@@@@@@@@@@@@@@@@@                                   |
[8, 16)                1 |@@@@@@@@                                            |
[16, 32)               3 |@@@@@@@@@@@@@@@@@@@@@@@@@@                          |
[32, 64)               6 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[64, 128)              2 |@@@@@@@@@@@@@@@@@                                   |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              1 |@@@@@@@@                                            |

@per_proc[z_null_iss]: 
[2, 4)                 1 |@@@@@@                                              |
[4, 8)                 3 |@@@@@@@@@@@@@@@@@@@                                 |
[8, 16)                4 |@@@@@@@@@@@@@@@@@@@@@@@@@@                          |
[16, 32)               8 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[32, 64)               1 |@@@@@@                                              |

@per_proc[rtkit-daemon]: 
[4, 8)                14 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                3 |@@@@@@@@@@@                                         |
[16, 32)               1 |@@@                                                 |

@per_proc[MemoryInfra]: 
[1]                    2 |@@@@@@@@@@@@@@@@@@@@@@@@@@                          |
[2, 4)                 3 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@             |
[4, 8)                 4 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
