@runq_delay_us: 
[1]                   58 |@@@                                                 |
[2, 4)                26 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                12 |@@@@@@@@@@@@@@@@@@@@@@@@                            |
[8, 16)                3 |@@@@@@                                              |
[16, 32)               1 |@@                                                  |
[32, 64)               1 |@@                                                  |
[64, 128)              3 |@@@@@@                                              |
[128, 256)             2 |@@@@                                                |
[256, 512)             0 |                                                    |
[512, 1K)              0 |                                                    |
[1K, 2K)               0 |                                                    |
[2K, 4K)               2 |@@@@                                                |

@per_proc[kworker/1:1H]: 
[2, 4)                19 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                  |
[4, 8)                29 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                3 |@@@@@                                               |
[16, 32)               1 |@                                                   |

@per_proc[avahi-daemon]: 
[2, 4)                 1 |@@                                                  |
[4, 8)                21 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                4 |@@@@@@@@@                                           |
[16, 32)              15 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@               |
[32, 64)               3 |@@@@@@@                                             |
[64, 128)              5 |@@@@@@@@@@@@                                        |
[128, 256)             2 |@@@@                                                |
[256, 512)             2 |@@@@                                                |
[512, 1K)              0 |                                                    |
[1K, 2K)               0 |                                                    |
[2K, 4K)               1 |@@                                                  |

@per_proc[HangWatcher]: 
[2, 4)                 3 |@@@                                                 |
[4, 8)                42 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                4 |@@@@                                                |
[16, 32)               1 |@                                                   |
[32, 64)               0 |                                                    |
[64, 128)              1 |@                                                   |
[128, 256)             0 |                                                    |
[256, 512)             1 |@                                                   |
[512, 1K)              1 |@                                                   |
[1K, 2K)               3 |@@@                                                 |

@per_proc[txg_quiesce]: 
[1]                   16 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                |
[2, 4)                23 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                 6 |@@@@@@@@@@@@@                                       |
[8, 16)                0 |                                                    |
[16, 32)               0 |                                                    |
[32, 64)               0 |                                                    |
[64, 128)              4 |@@@@@@@@@                                           |
[128, 256)             1 |@@                                                  |
[256, 512)             6 |@@@@@@@@@@@@@                                       |

@per_proc[z_metaslab]: 
[32, 64)              11 |@@@@@@@@@@@@                                        |
[64, 128)             45 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|

@per_proc[systemd-oomd]: 
[4, 8)                33 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               15 |@@@@@@@@@@@@@@@@@@@@@@@                             |
[16, 32)               3 |@@@@                                                |
[32, 64)               1 |@                                                   |
[64, 128)              2 |@@@                                                 |
[128, 256)             0 |                                                    |
[256, 512)             2 |@@@                                                 |
[512, 1K)              1 |@                                                   |

@per_proc[ThreadPoolSingl]: 
[1]                    8 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                    |
[2, 4)                 8 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                    |
[4, 8)                 9 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                |
[8, 16)                8 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                    |
[16, 32)               5 |@@@@@@@@@@@@@@@@@@@@                                |
[32, 64)              13 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[64, 128)              2 |@@@@@@@@                                            |
[128, 256)             2 |@@@@@@@@                                            |
[256, 512)             1 |@@@@                                                |
[512, 1K)              1 |@@@@                                                |
[1K, 2K)               3 |@@@@@@@@@@@@                                        |
[2K, 4K)               0 |                                                    |
[4K, 8K)               1 |@@@@                                                |

@per_proc[kworker/4:1H]: 
[2, 4)                28 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@           |
[4, 8)                35 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                1 |@                                                   |

@per_proc[tr]: 
[2, 4)                 6 |@@@@@@@@@@@@@@@@@@@                                 |
[4, 8)                16 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                0 |                                                    |
[16, 32)               2 |@@@@@@                                              |
[32, 64)               1 |@@@                                                 |
[64, 128)              1 |@@@                                                 |
[128, 256)            12 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@             |
[256, 512)            14 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@       |
[512, 1K)              7 |@@@@@@@@@@@@@@@@@@@@@@                              |
[1K, 2K)               3 |@@@@@@@@@                                           |
[2K, 4K)               5 |@@@@@@@@@@@@@@@@                                    |

@per_proc[l2arc_feed]: 
[2, 4)                 2 |@@                                                  |
[4, 8)                45 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                6 |@@@@@@                                              |
[16, 32)              12 |@@@@@@@@@@@@@                                       |
[32, 64)               3 |@@@                                                 |
[64, 128)              0 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              1 |@                                                   |

@per_proc[gvfs-afc-volume]: 
[2, 4)                 6 |@@@@@@                                              |
[4, 8)                49 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                7 |@@@@@@@                                             |
[16, 32)               5 |@@@@@                                               |
[32, 64)               1 |@                                                   |
[64, 128)              1 |@                                                   |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              1 |@                                                   |

@per_proc[arc_evict]: 
[2, 4)                 3 |@@@                                                 |
[4, 8)                51 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               10 |@@@@@@@@@@                                          |
[16, 32)               5 |@@@@@                                               |
[32, 64)               1 |@                                                   |

@per_proc[arc_reap]: 
[2, 4)                 1 |                                                    |
[4, 8)                57 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                4 |@@@                                                 |
[16, 32)               1 |                                                    |
[32, 64)               0 |                                                    |
[64, 128)              1 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              7 |@@@@@@                                              |

@per_proc[dbuf_evict]: 
[2, 4)                 4 |@@@                                                 |
[4, 8)                54 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                3 |@@                                                  |
[16, 32)               2 |@                                                   |
[32, 64)               1 |                                                    |
[64, 128)              0 |                                                    |
